FFQ	12	0	0	327	0	0	0	0	0	61	2	304	138	0	1	0	33	46	289	71	99	0	9	1	98	0	284	73	592	47	157	642	67	911	744	649	2144	0	3588	1602	12022	0	0	0
FFQ	13	0	0	335	0	0	0	0	2	53	1	277	135	0	1	0	26	38	282	62	92	2	6	2	120	4	307	79	577	21	176	618	78	985	722	610	2128	0	3566	1671	12025	0	0	0
FFQ	14	0	0	345	0	0	0	1	1	69	2	322	116	0	0	0	5	49	285	71	100	0	10	8	34	81	341	71	605	19	181	330	378	747	774	701	421	1396	1207	3023	1862	4252	7194	0
FFQ	15	0	0	366	0	0	0	2	0	65	1	333	122	0	0	0	2	57	311	64	102	0	15	8	36	92	318	90	608	20	165	319	440	721	741	684	359	1408	1166	3108	1913	4278	7087	0
FFQ	16	0	0	384	0	0	0	1	1	71	4	326	146	3	0	0	2	61	263	66	120	0	13	7	41	80	292	81	638	27	166	335	399	756	791	675	420	1431	1163	3037	1894	4365	6942	0
FFQ	17	0	0	398	0	0	1	1	1	72	8	395	151	0	0	0	5	81	299	92	111	1	17	10	47	116	335	84	680	25	176	320	436	773	834	681	423	1495	1203	3089	1822	4271	6548	0
FFQ	18	0	0	416	0	0	0	1	2	94	11	345	148	1	0	0	3	76	306	65	95	0	6	7	31	84	317	67	643	19	164	307	408	851	777	742	397	1430	1186	3139	1977	4207	6679	0
FFQ	19	0	0	426	0	0	0	1	0	75	16	303	133	1	1	0	8	43	30	351	97	3	13	8	59	112	307	62	649	10	178	329	383	747	480	1040	379	1201	1191	2388	2480	4487	7010	0
FFQ	20	0	0	446	0	0	0	1	0	72	15	323	129	1	0	2	8	46	41	315	109	1	17	6	43	115	297	77	587	13	172	316	399	711	490	1016	368	1245	1164	2427	2535	4521	6973	0
FFQ	21	0	0	460	0	0	1	2	0	80	20	278	123	0	1	1	15	57	37	338	93	0	16	6	54	132	290	71	637	23	163	349	444	716	516	999	427	1236	1192	2491	2551	4564	6618	0
FFQ	22	0	0	476	0	0	0	4	1	98	18	338	135	0	2	1	9	80	34	287	116	1	14	8	64	153	322	89	659	28	191	380	451	775	529	1010	467	1275	1176	2574	2559	4458	6219	0
FFQ	23	0	0	490	0	0	0	1	4	82	42	304	95	1	0	1	13	59	57	279	101	1	23	12	59	159	275	85	576	32	160	398	426	744	491	979	419	1223	1222	2441	2790	4346	6611	0
FFQ	24	0	0	502	0	0	0	1	2	84	53	303	115	2	1	1	19	103	70	266	96	0	9	10	61	171	273	81	570	24	162	437	432	676	500	1026	497	1185	1229	2423	2527	4037	7053	0
FFQ	25	0	0	531	0	0	0	0	2	96	55	283	55	1	1	2	22	111	113	248	95	2	23	8	67	191	268	94	546	20	156	433	414	636	547	987	450	1253	1251	2457	2542	4052	6989	0
FFQ	26	0	0	549	0	0	0	2	3	102	79	298	83	2	3	1	34	116	108	163	98	1	13	14	64	215	215	87	484	28	183	557	387	682	484	997	480	1148	1196	2667	2530	4123	6805	0
FFQ	27	0	0	563	0	0	0	2	1	127	115	274	58	5	3	1	28	135	109	174	90	1	19	15	67	210	276	93	523	35	186	552	372	618	516	955	542	1270	1169	2586	2466	4159	6686	0
FFQ	28	0	0	586	0	0	1	0	4	111	109	221	49	1	1	2	36	136	135	106	108	2	20	19	77	249	272	78	486	27	169	555	429	508	494	933	562	1215	1276	2608	2451	4258	6707	0
FFQ	29	0	0	607	0	0	1	1	6	132	192	231	38	2	2	2	44	155	114	114	112	5	27	18	84	280	258	77	459	21	192	605	432	544	622	1003	576	1253	1181	2696	2220	4289	6406	0
FFQ	30	0	0	623	0	0	0	2	6	158	172	193	24	1	4	6	61	182	106	79	106	4	26	8	72	299	256	79	395	22	192	657	402	471	584	975	587	1134	1239	2813	2433	4283	6347	0
FFQ	31	0	0	643	0	0	2	5	15	219	317	260	17	1	4	5	66	212	97	108	156	5	50	13	108	420	289	108	491	45	260	737	469	495	653	1015	677	1303	1206	2933	2029	4374	5193	0
FFQ	32	0	0	665	0	0	2	9	12	159	248	148	4	2	6	6	69	244	96	86	119	2	31	12	104	333	342	99	402	39	181	810	417	440	603	1076	705	1163	1362	2900	2363	4392	5349	0
FFQ	33	0	0	689	0	0	2	1	15	190	294	111	5	2	6	12	100	203	73	51	102	2	38	23	104	340	303	93	345	36	201	875	412	342	618	1003	740	1147	1290	2959	2276	4423	5574	0
FFQ	34	0	0	705	0	0	1	3	15	198	283	75	4	3	11	7	100	223	53	72	115	1	36	21	97	386	365	101	365	44	197	854	422	327	656	969	853	1154	1275	3050	2108	4400	5451	0
FFQ	35	0	0	722	0	0	1	3	10	182	303	50	1	4	5	5	86	218	41	100	95	7	30	21	87	363	362	113	277	58	194	879	461	289	677	899	853	1104	1322	3118	2060	4403	5597	0
FFQ	36	0	0	740	0	0	1	6	16	174	305	32	3	2	5	9	132	190	27	58	84	7	44	24	93	331	332	91	267	61	194	867	439	266	678	843	917	1028	1275	3133	2027	4502	5797	0
FFQ	37	0	0	760	0	0	3	10	21	176	310	19	1	3	9	11	145	190	22	94	109	3	49	21	103	357	335	110	294	56	189	876	452	237	716	890	909	991	1229	3154	1950	4599	5597	0
FFQ	38	0	0	786	0	0	0	10	17	174	307	4	0	7	9	18	142	144	8	67	106	2	55	26	102	331	333	111	302	54	205	923	470	268	768	794	960	930	1263	3250	1921	4489	5644	0
FFQ	39	0	0	812	0	0	2	11	28	175	315	4	2	4	10	15	157	134	11	60	134	9	50	27	122	348	300	137	287	80	222	875	469	299	843	768	991	882	1271	3100	1962	4535	5549	0
FFQ	40	0	0	848	0	0	1	12	26	170	317	3	1	7	9	15	157	145	13	71	114	12	64	37	117	403	275	90	255	82	221	893	429	298	850	793	1092	883	1286	3002	2061	4513	5435	0
FFQ	41	0	0	875	0	0	1	17	35	137	269	3	1	6	17	26	169	110	8	71	92	9	52	25	126	369	277	139	269	86	194	889	499	291	873	727	1147	879	1315	3136	2033	4465	5363	0
FFQ	42	0	0	901	0	0	2	10	37	143	278	2	0	11	16	30	172	102	19	73	128	12	62	39	133	369	220	132	307	88	208	862	494	333	971	673	1139	902	1287	3135	2013	4536	5161	0
FFQ	43	0	0	950	0	0	2	23	49	190	373	1	2	11	28	32	201	81	17	91	152	12	64	62	136	403	219	160	318	115	237	861	565	284	1020	720	1193	903	1341	3231	1865	4379	4709	0
FFQ	44	0	0	981	0	0	3	27	56	173	365	1	5	16	42	37	181	71	22	62	112	16	75	54	145	454	226	160	327	163	244	877	539	293	1079	675	1216	873	1355	3147	2003	4337	4588	0
FFQ	45	0	0	1020	0	0	5	24	62	156	289	5	5	25	47	49	234	45	11	61	107	20	73	61	177	384	210	163	319	151	230	886	495	352	1103	701	1188	818	1384	3139	2074	4323	4604	0
FFQ	46	0	0	1071	0	0	3	33	59	147	294	1	5	20	50	60	180	50	25	76	140	20	73	78	193	428	161	167	273	186	212	853	557	305	1119	708	1186	903	1385	3148	1966	4373	4492	0
FFQ	47	0	0	1111	0	0	2	55	95	216	391	6	5	19	52	70	207	37	24	91	143	27	66	92	232	432	150	215	368	218	271	834	581	341	1130	764	1091	988	1423	3247	1810	4293	3903	0
FFQ	48	0	0	1137	0	0	1	33	69	178	280	1	9	28	64	71	232	27	24	69	126	47	65	85	240	443	139	199	271	285	203	826	606	327	1170	748	1220	906	1434	3192	2001	4140	4104	0
FFQ	49	0	0	1179	0	0	3	47	103	180	308	3	8	25	70	78	177	31	33	71	145	55	75	116	242	460	103	238	286	278	243	746	561	332	1176	756	1112	958	1479	2824	2389	4148	3962	0
FFQ	50	0	0	1222	0	0	2	37	100	204	254	2	2	41	74	63	167	31	25	83	124	39	68	106	241	388	98	262	280	318	247	777	598	367	1201	748	1026	1008	1557	2808	2287	4200	3945	0
FFQ	51	0	0	1260	0	0	4	29	90	178	213	4	7	41	115	101	215	21	16	76	105	81	70	165	364	460	132	319	276	557	224	1143	780	405	1767	971	1471	1024	2729	3127	3115	2498	847	0
FFQ	52	0	0	1292	0	0	4	41	97	175	203	3	8	43	106	84	166	15	24	93	128	56	81	154	328	388	86	321	251	512	217	854	758	421	1355	900	1202	1061	2205	3279	3641	3440	1008	0
FFQ	53	0	0	1327	0	0	2	41	89	145	168	7	3	30	97	70	110	18	28	79	131	66	78	142	275	333	62	319	257	432	224	695	700	407	1145	950	1134	1056	1719	3022	3105	4271	2263	0
FFQ	54	0	0	1372	0	0	2	50	113	188	181	4	9	28	118	86	89	23	25	103	133	70	82	176	311	326	53	315	294	437	281	546	751	455	1049	1024	1043	1235	1514	2938	2432	4041	3103	0
FFQ	55	0	0	1413	0	0	3	43	111	212	130	2	10	38	94	69	78	17	23	84	141	58	67	195	305	226	142	340	242	508	266	536	771	446	936	1046	1097	1211	1515	2803	2464	3892	3466	0
FFQ	56	0	0	1461	0	0	4	55	125	223	135	0	10	44	126	91	68	19	22	85	139	64	74	196	316	200	128	387	272	524	302	488	788	458	915	1144	1070	1223	1504	2739	2261	3822	3518	0
FFQ	57	0	0	1518	0	0	3	80	186	381	171	5	13	54	145	113	79	16	41	137	191	84	90	219	343	215	195	374	259	586	332	481	777	507	950	1197	1005	1204	1462	2562	2269	3543	3213	0
FFQ	58	0	0	1547	0	0	0	47	116	247	76	4	21	43	159	103	76	5	29	89	115	95	74	249	362	191	125	417	201	697	301	480	742	472	928	1178	1003	1244	1528	2529	2573	3469	3465	0
FFQ	59	0	0	1573	0	0	3	49	99	190	72	3	9	53	121	66	46	14	24	68	75	89	70	236	294	113	90	429	195	658	278	448	855	507	826	1238	1005	1297	1523	2515	2570	3640	3659	0
FFQ	60	0	0	1610	0	0	3	41	99	226	71	7	12	45	146	57	19	19	25	102	124	81	90	235	243	120	120	415	194	574	338	371	829	525	815	1205	1040	1368	1564	2499	2501	3557	3710	0
FFQ	61	0	0	1655	0	0	0	38	86	216	38	8	15	29	135	56	17	12	27	91	97	75	75	220	241	99	113	431	188	588	292	369	800	582	754	1330	1077	1382	1565	2358	2584	3486	3871	0
FFQ	62	0	0	1698	0	0	3	56	147	346	37	7	15	33	152	73	18	19	38	132	117	122	85	260	257	90	127	492	168	622	387	367	870	609	752	1376	1199	1530	1512	2320	2364	3224	3376	0
FFQ	63	0	0	1742	0	0	5	47	173	362	39	5	25	45	182	67	16	21	28	154	134	100	93	307	248	94	163	557	189	698	408	388	935	624	712	1454	1253	1594	1514	2229	2332	3050	3013	0
FFQ	64	0	0	1775	0	0	4	32	103	228	18	7	26	32	178	53	16	21	29	112	78	132	77	315	213	76	115	507	116	733	356	413	926	633	750	1455	1307	1636	1623	2272	2632	2944	3057	0
FFQ	65	0	0	1802	0	0	4	32	120	201	15	4	13	30	165	41	9	18	26	110	104	103	83	285	195	77	127	560	135	628	450	419	915	632	734	1537	1415	1717	1720	2109	2634	2912	2919	0
FFQ	66	0	0	1884	0	0	3	44	120	215	19	3	19	27	136	48	6	18	26	126	96	108	89	276	186	71	145	565	124	651	443	402	893	676	713	1511	1551	1871	1826	1991	2597	2737	2784	0
FFQ	67	0	0	1885	0	0	5	36	126	225	12	12	33	51	141	32	13	14	24	135	84	130	110	304	151	83	147	615	119	584	467	442	941	740	715	1665	1706	1882	1705	1960	2660	2514	2532	0
FFQ	68	0	0	1937	0	0	5	43	122	205	9	5	23	27	125	26	13	18	31	122	81	111	99	298	142	72	150	619	133	571	539	468	915	737	731	1753	1815	1998	1894	1907	2551	2372	2333	0
FFQ	69	0	0	1988	0	0	4	51	129	226	3	6	29	33	114	32	12	24	30	142	102	132	94	275	154	73	181	640	136	547	588	480	974	798	734	1867	1898	2105	1868	1695	2536	2128	2172	0
FFQ	70	0	0	2047	0	0	2	31	121	170	6	11	36	28	145	32	11	17	32	122	74	117	93	237	120	108	169	692	120	585	569	500	951	846	742	1940	2110	2150	1855	1610	2600	1969	2032	0
FFQ	71	0	0	2105	0	0	8	29	128	208	4	4	36	24	111	38	10	17	36	151	86	132	96	273	116	95	161	660	126	479	634	497	1035	826	796	1959	2350	2228	1991	1482	2463	1797	1809	0
FFQ	72	0	0	2163	0	0	8	43	157	202	3	10	39	39	108	24	7	18	33	204	69	154	110	292	124	96	201	714	135	534	642	560	1002	821	789	2136	2412	2301	1968	1353	2346	1648	1535	0
FFQ	73	0	0	2217	0	0	6	36	136	152	7	11	27	28	139	28	5	18	30	162	63	163	107	294	100	92	194	715	132	481	616	606	951	881	857	2238	2653	2307	2030	1241	2365	1431	1481	0
FFQ	74	0	0	2296	0	0	5	30	214	205	5	6	43	27	102	31	14	15	36	183	65	160	122	277	110	131	212	765	131	466	729	585	1028	900	898	2368	2764	2272	1991	1162	2121	1287	1244	0
FFQ	75	0	0	2357	0	0	5	32	199	184	3	12	40	30	122	34	13	20	53	203	48	218	126	283	108	100	228	792	172	458	810	597	1030	903	973	2433	2928	2332	1980	987	2028	1077	1082	0
FFQ	76	0	0	2422	0	0	8	48	298	228	1	15	58	31	137	36	16	22	37	295	72	206	130	280	132	153	293	871	194	443	924	671	1120	980	952	2519	2990	2232	1840	842	1747	945	812	0
FFQ	77	0	0	2475	0	0	15	49	254	184	3	14	54	50	137	28	14	15	45	240	75	246	164	273	110	142	278	920	188	446	940	684	1128	1006	977	2727	3118	2240	1815	832	1619	813	682	0
FFQ	78	0	0	2534	0	0	11	44	241	148	2	13	43	33	113	25	21	9	35	226	54	238	162	245	99	151	275	888	211	402	889	706	1165	1083	1027	2887	3326	2323	1744	679	1632	706	610	0
FFQ	79	0	0	2597	0	0	7	31	205	107	1	13	40	30	100	24	14	20	42	207	50	224	150	211	120	156	277	874	193	345	903	710	1211	1094	998	3006	3604	2343	1809	589	1513	629	553	0
FFQ	80	0	0	2647	0	0	11	33	200	105	0	18	50	33	86	19	14	18	41	188	59	208	141	195	114	140	319	834	171	315	910	688	1250	1099	1112	3135	3799	2318	1821	558	1332	520	499	0
FFQ	81	0	0	2717	0	0	6	30	260	112	0	21	61	36	64	21	16	19	42	222	70	245	136	161	103	156	315	809	223	264	975	714	1150	1130	1083	3258	4084	2260	1681	449	1195	463	449	0
FFQ	82	0	0	2787	0	0	15	36	248	96	1	23	61	41	63	20	18	20	50	241	77	286	133	159	113	141	375	807	200	295	1023	726	1249	1116	1142	3391	4102	2144	1611	420	992	406	372	0
FFQ	83	0	0	2855	0	0	14	32	321	102	0	29	75	40	64	20	26	28	42	289	64	279	126	141	119	164	418	919	239	254	1128	687	1308	1221	1136	3502	4042	2048	1406	338	888	328	308	0
FFQ	84	0	0	2914	0	0	15	31	227	62	0	26	74	33	60	14	20	14	44	234	57	293	113	116	126	168	382	817	245	265	1091	709	1303	1154	1156	3652	4481	2079	1346	318	814	290	257	0
FFQ	85	0	0	2996	0	0	6	14	251	70	0	29	53	23	43	16	17	14	50	213	72	280	105	92	134	189	406	725	248	215	1088	680	1359	1208	1183	3742	4633	2116	1260	266	684	272	248	0
FFQ	86	0	0	3097	0	0	9	17	222	45	0	26	52	33	46	16	15	14	46	225	67	311	92	85	148	186	428	771	250	199	1031	619	1375	1287	1181	3804	4917	1967	1138	224	590	260	207	0
FFQ	87	0	0	3174	0	0	8	21	279	48	0	30	62	20	37	9	23	20	51	232	81	291	90	81	129	182	468	680	271	208	1143	696	1390	1243	1128	3891	5052	1809	1044	189	521	220	179	0
FFQ	88	0	0	3268	0	0	22	21	290	48	0	30	63	36	40	23	35	20	47	254	83	336	83	75	153	180	513	696	328	191	1123	653	1400	1285	1177	3991	4991	1708	932	156	422	167	160	0
FFQ	89	0	0	3360	0	0	15	19	275	38	0	34	61	30	25	15	30	14	44	223	96	358	76	53	168	181	539	647	295	173	1110	638	1392	1210	1206	4127	5155	1690	862	151	378	168	144	0
FFQ	90	0	0	3485	0	0	21	27	379	44	0	41	71	35	33	9	43	16	50	293	111	340	69	45	154	242	607	619	338	155	1249	644	1360	1265	1136	4047	5123	1487	724	126	343	136	133	0
FFQ	91	0	0	3591	0	0	13	17	280	19	1	35	62	34	31	19	47	18	63	237	124	376	70	53	141	226	614	565	330	148	1212	664	1479	1287	1114	4150	5221	1437	657	103	310	128	124	0
FFQ	92	0	0	3744	0	0	24	12	259	25	0	42	62	45	27	5	37	17	63	243	141	322	56	34	163	241	576	570	332	148	1214	662	1331	1329	1188	4309	5256	1361	572	114	262	112	102	0
FFQ	93	0	0	3904	0	0	19	11	251	19	0	44	61	24	12	10	34	22	65	241	144	317	37	36	175	228	646	498	389	117	1286	677	1334	1350	1114	4291	5313	1318	515	82	235	86	95	0
FFQ	94	0	0	4055	0	0	17	7	236	25	0	44	45	24	14	8	34	18	70	208	123	309	39	30	180	217	670	459	367	126	1232	679	1481	1379	1122	4264	5372	1244	451	75	227	70	79	0
FFQ	95	0	0	4279	0	0	19	12	286	26	0	47	46	11	30	13	47	28	83	276	156	303	40	32	185	257	715	421	420	112	1275	674	1479	1351	1119	4150	5269	1056	391	66	196	69	61	0
FFQ	96	0	0	4472	0	0	16	10	163	10	0	47	29	8	23	4	43	19	55	233	169	291	34	24	180	242	672	370	430	95	1261	696	1471	1392	1170	4257	5300	1079	377	69	195	42	52	0
FFQ	97	0	0	4726	0	0	17	5	135	7	0	36	26	6	7	6	33	13	53	201	116	242	29	18	169	230	679	302	385	90	1205	670	1487	1416	1178	4374	5432	1068	326	52	187	42	32	0
FFQ	98	0	0	5041	0	0	7	1	108	2	0	24	12	2	11	8	29	19	49	181	136	205	11	19	163	188	666	267	348	65	1152	639	1422	1378	1216	4527	5470	1062	303	43	181	28	17	0
FFQ	99	0	0	5418	0	0	1	0	24	2	0	4	6	0	4	1	26	21	48	178	128	197	8	18	154	209	590	230	358	56	1093	637	1469	1432	1146	4510	5505	981	302	40	172	16	16	0
FFQ	100	0	0	5880	0	0	0	0	0	0	0	0	0	0	0	1	28	13	48	212	121	164	10	12	119	218	613	193	370	48	1088	646	1454	1363	1236	4519	5233	965	266	36	128	10	6	0
FFQ	101	0	0	6458	0	0	0	0	0	0	0	0	0	0	0	0	67	63	110	532	266	322	33	44	275	363	1204	349	665	97	1783	857	1897	1694	955	4034	2320	394	120	17	77	2	2	0
FFQ	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# Last Fragment Qualitites. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
